FREQ,Frequenza,DATA_TYPE,Indicatore,MEASURE,Misura,SEX,Sesso,AGE,Età,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,4,Licenza di scuola media,2023,271,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,4,Licenza di scuola media,2024,288,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,7,Diploma,2023,621,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,7,Diploma,2024,693,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,11,Laurea e post-laurea,2023,348,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,11,Laurea e post-laurea,2024,363,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,99,Totale,2023,1252,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,99,Totale,2024,1364,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,90,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,109,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,4,Licenza di scuola media,2023,652,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,4,Licenza di scuola media,2024,631,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,7,Diploma,2023,781,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,7,Diploma,2024,814,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,11,Laurea e post-laurea,2023,247,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,11,Laurea e post-laurea,2024,254,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,99,Totale,2023,1770,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,99,Totale,2024,1808,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,208,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,191,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,4,Licenza di scuola media,2023,220,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,4,Licenza di scuola media,2024,238,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,7,Diploma,2023,180,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,7,Diploma,2024,211,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,11,Laurea e post-laurea,2023,76,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,11,Laurea e post-laurea,2024,75,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,99,Totale,2023,684,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,99,Totale,2024,716,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,311,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,320,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,4,Licenza di scuola media,2023,1282,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,4,Licenza di scuola media,2024,1320,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,7,Diploma,2023,1859,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,7,Diploma,2024,2022,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,11,Laurea e post-laurea,2023,708,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,11,Laurea e post-laurea,2024,728,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,99,Totale,2023,4160,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,99,Totale,2024,4390,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,68,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,74,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,4,Licenza di scuola media,2023,931,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,4,Licenza di scuola media,2024,916,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,7,Diploma,2023,1663,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,7,Diploma,2024,1757,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,11,Laurea e post-laurea,2023,711,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,11,Laurea e post-laurea,2024,705,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,99,Totale,2023,3373,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,99,Totale,2024,3452,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,218,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,214,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,4,Licenza di scuola media,2023,1593,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,4,Licenza di scuola media,2024,1611,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,7,Diploma,2023,1602,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,7,Diploma,2024,1671,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,11,Laurea e post-laurea,2023,484,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,11,Laurea e post-laurea,2024,460,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,99,Totale,2023,3898,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,99,Totale,2024,3956,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,376,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,394,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,4,Licenza di scuola media,2023,477,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,4,Licenza di scuola media,2024,492,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,7,Diploma,2023,381,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,7,Diploma,2024,442,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,11,Laurea e post-laurea,2023,160,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,11,Laurea e post-laurea,2024,144,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,99,Totale,2023,1395,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,99,Totale,2024,1472,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,667,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,683,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,4,Licenza di scuola media,2023,3345,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,4,Licenza di scuola media,2024,3411,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,7,Diploma,2023,4286,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,7,Diploma,2024,4532,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,11,Laurea e post-laurea,2023,1424,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,11,Laurea e post-laurea,2024,1384,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,99,Totale,2023,9722,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,99,Totale,2024,10012,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,98.5,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,100,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-44,25-44 anni,4,Licenza di scuola media,2023,99.1,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-44,25-44 anni,4,Licenza di scuola media,2024,100,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-44,25-44 anni,7,Diploma,2023,99.3,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-44,25-44 anni,7,Diploma,2024,98.2,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-44,25-44 anni,11,Laurea e post-laurea,2023,94.6,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-44,25-44 anni,11,Laurea e post-laurea,2024,95.9,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-44,25-44 anni,99,Totale,2023,98.4,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-44,25-44 anni,99,Totale,2024,98.4,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,98.6,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,98.6,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y45-64,45-64 anni,4,Licenza di scuola media,2023,97.2,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y45-64,45-64 anni,4,Licenza di scuola media,2024,97,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y45-64,45-64 anni,7,Diploma,2023,93.8,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y45-64,45-64 anni,7,Diploma,2024,95.7,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y45-64,45-64 anni,11,Laurea e post-laurea,2023,90.5,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y45-64,45-64 anni,11,Laurea e post-laurea,2024,80,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y45-64,45-64 anni,99,Totale,2023,95.2,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y45-64,45-64 anni,99,Totale,2024,94.6,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,92.3,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,96.3,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE65,65 anni e più,4,Licenza di scuola media,2023,94.3,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE65,65 anni e più,4,Licenza di scuola media,2024,93.7,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE65,65 anni e più,7,Diploma,2023,87.4,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE65,65 anni e più,7,Diploma,2024,89.8,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE65,65 anni e più,11,Laurea e post-laurea,2023,82.6,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE65,65 anni e più,11,Laurea e post-laurea,2024,67.1,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE65,65 anni e più,99,Totale,2023,90.3,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE65,65 anni e più,99,Totale,2024,89.9,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,94.6,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,97.5,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE14,14 anni e più,4,Licenza di scuola media,2023,97.6,,
A,Annuale,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE14,14 anni e più,4,Licenza di scuola media,2024,97.8,,
